pccode;pccode2010;pcname;province;province_id;districtid;nvoters;totalps_av;frnum_v600;frnum_p95;frnum_ecc;frnum_disq;frnum_comb;frnum_own;total_karzai;total_abd;total_others;total_v600;total_p95;total_ecc;total_disq;total_comb;total_own;totalv_pc;totalps;female;kuchi;femaleps;kuchips;response;herfind;pc_categ;iec_province;iec_district;iec_pcname;iec_mgrsgrid;iec_secure;iec_access;syn_mgrsgrid;syn_latitude;syn_longitude;geoimpute;lat;lon;cov;dist;segment50;dist50;segment100;dist100;conflict;elevation;slope;pc_vill_dist;vill_id;center;center_code;population;language;lang_code;region;region2;dist_prim_rd;dist_sec_rd;dist_tr_rd;dist_health_b;dist_health_d;dist_river_p;dist_river_sec;dist_river_s;lang_code2;access;center2;share_600;share_95;share_ecc;share_disq;share_comb;share_own;vote_600;vote_95;vote_ecc;vote_disq;vote_comb;vote_own;vote_comb_ind;ind_seg50;ind_seg100;prov_34_na;dist_34_na;distid;roshan_only;cov_all;dist_all;roshan_win_20km;roshan_win_10km;roshan_win_15km;roshan_win_5km;cov_pc;dist2;dist3;dist4;lat2;lon2;lat3;lon3;lat4;lon4;distance;measurement_error;_dist
704064;704063;Ahmad Khan Guestroom, peyawi;Paktika;7;2418;2000;4;0;4;0;0;0;0;0;0;717;0;717;0;0;0;0;717;4;0;4;.5;1;.3585;1;Other;Paktika;YAHYA KHEIL;Ahmad Khan Guestroom, peyawi;42SVB6250036900;Unsecure;Not accessible;42SVB6250036900;32.869579;68.599159;Based on pcname-district match;32.869579;68.599159;1;.29285318;417;617.65192;203;762.51648;0;2125;.73882711;13.944489;YYK-044;NA;0;114;Pashto;2;RC-East;East;55058.461;35778.801;1715.6827;13939.203;47694.941;5472.2739;27.814201;1939.288;Pashto;Limited;No capital;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;Paktika;Yahya Khel;2918;0;1;2074.330388;0;0;0;0;.632501;.085762985;.025115961;.0073552891;1080.4093;4705.8447;35512.598;322817;1167284.1;22144974;.29285318;-1.713149;-1.4202957
704052;704051;Mosuque and Naik Mohammad Boys and Girls' school, Ghayeb khil;Paktika;7;2418;1800;3;0;0;0;0;0;0;140;221;1000;0;0;0;0;0;0;1361;3;3;0;1;0;.75611109;.17752916;School;Paktika;YAHYA KHEIL;Mosuque and Naik Mohammad Boys and Girls' school, Ghayeb khil;42SVB6555845774;Moderate security;Road and air;42SVB6555845774;32.949726;68.631516;Based on pcname-district match;32.949726;68.631516;1;2.6879289;432;8689.1416;215;4475.0566;0;2134;.32212248;475.51218;YYK-024;NA;0;597;Pashto;2;RC-East;East;51376.59;26411.271;238.74284;19991.621;40495.168;332.67725;5929.5605;602.50366;Pashto;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paktika;Yahya Khel;2918;0;1;10498.3053;0;0;0;0;.632501;7.2249618;19.420183;52.200073;1085.6844;4710.2852;35773.004;323274;1178710.8;22186784;2.6879289;1.6330327;4.3209615
704057;704057;District center  M. Yaqub mosque;Paktika;7;2418;1800;3;1;2;0;0;0;0;1289;0;110;600;799;0;0;0;0;1399;3;0;0;0;0;.77722222;.85510945;Mosque;Paktika;YAHYA KHEIL;District center  M. Yaqub mosque;42S VB 66400 44800;Moderate security;Road and air;42SVB6640044800;32.940968;68.640556;Original;32.940968;68.640556;1;2.5548618;417;8442.8242;215;5380.1738;0;2132;.45332885;782.53473;YYK-033;NA;0;680;Pashto;2;RC-East;East;52648.832;27042.609;271.40863;20235.504;40193.031;791.94562;6617.5107;1370.61;Pashto;Road;No capital;.33333334;.66666669;0;0;0;0;.42887777;.57112223;0;0;0;0;0;0;0;Paktika;Yahya Khel;2918;0;1;10122.0569;0;0;0;0;.632501;6.527319;16.676397;42.605888;1085.1073;4711.5259;35744.484;323401.75;1177458;22198478;2.5548618;1.6070547;4.1619167
704054;704059;District Center (Tent);Paktika;7;2418;1200;2;0;0;0;0;0;0;30;0;320;0;0;0;0;0;0;350;2;2;0;1;0;.29166666;.34816325;Other;Paktika;YAHYA KHEIL;District Center (Tent);42SVB66375 44726;Secure;Road;42SVB6637544726;32.9403;68.640289;Based on pcname-district match;32.9403;68.640289;1;2.4782724;417;8349.3838;215;5467.0933;0;2132;.45332885;696.2406;YYK-033;NA;0;680;Pashto;2;RC-East;East;52681.172;27136.787;186.63724;20162.867;40265.813;834.34094;6710.3613;1353.58;Pashto;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paktika;Yahya Khel;2918;0;1;10034.2111;0;0;0;0;.632501;6.1418343;15.221139;37.72213;1085.0634;4711.4893;35742.313;323398;1177362.5;22198132;2.4782724;.67804778;3.1563201
704059;704059;District Center (Tent);Paktika;7;2418;1200;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;Other;Paktika;YAHYA KHEIL;District Center (Tent);42SVB66375 44726;Secure;Road;42SVB6637544726;32.9403;68.640289;Original;32.9403;68.640289;1;2.4782724;417;8349.3838;215;5467.0933;0;2132;.45332885;696.2406;YYK-033;NA;0;680;Pashto;2;RC-East;East;52681.172;27136.787;186.63724;20162.867;40265.813;834.34094;6710.3613;1353.58;Pashto;Road;No capital;0;0;0;.5;.5;0;;;;;;;;0;0;Paktika;Yahya Khel;2918;0;1;10034.2111;0;0;0;0;.632501;6.1418343;15.221139;37.72213;1085.0634;4711.4893;35742.313;323398;1177362.5;22198132;2.4782724;.396027;2.8742995
704058;704057;District center  M. Yaqub mosque;Paktika;7;2418;1800;3;0;3;0;0;0;0;1410;0;20;0;1430;0;0;0;0;1430;3;3;0;1;0;.79444444;.9724192;Mosque;Paktika;YAHYA KHEIL;District center  M. Yaqub mosque;42S VB 66400 44800;Moderate security;Road and air;42SVB6640044800;32.940968;68.640556;Based on pcname-district match;32.940968;68.640556;1;2.5548618;417;8442.8242;215;5380.1738;0;2132;.45332885;782.53473;YYK-033;NA;0;680;Pashto;2;RC-East;East;52648.832;27042.609;271.40863;20235.504;40193.031;791.94562;6617.5107;1370.61;Pashto;Road;No capital;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;Paktika;Yahya Khel;2918;0;1;10122.0569;0;0;0;0;.632501;6.527319;16.676397;42.605888;1085.1073;4711.5259;35744.484;323401.75;1177458;22198478;2.5548618;-2.0835924;.47126937
704061;704061;Mosque, Moghul khil;Paktika;7;2418;1200;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;;Mosque;Paktika;YAHYA KHEIL;Mosque, Moghul khil;42SVB6543941891 ;Unsecure;Not accessible;42SVB6543941891;32.9147;68.630386;Original;32.9147;68.630386;1;.32205757;417;5455.647;203;6402.1035;0;2127;.55284375;450.78738;YYK-037;NA;0;1557;Pashto;2;RC-East;East;53918.426;30123.381;257.05408;18098.336;42503.816;1891.9359;5588.7041;1677.3135;Pashto;Limited;No capital;0;0;0;0;0;0;;;;;;;;0;0;Paktika;Yahya Khel;2918;0;1;7195.5257;0;0;0;0;.632501;.10372108;.03340416;.010758063;1083.3774;4710.1299;35659.043;323258.03;1173706.8;22185324;.32205757;.85977829;1.1818359
704050;704049;Qarabdin school;Paktika;7;2418;1200;2;0;0;0;0;0;0;0;100;500;0;0;0;0;0;0;600;2;2;0;1;0;.5;.33048332;School;Paktika;YAHYA KHEIL;Qarabdin school;42S VB 69623 49851;Moderate security;Road and air;42SVB6962349851;32.986626;68.674866;Based on pcname-district match;32.986626;68.674866;1;.21004331;439;2937.8879;215;3390.8491;0;2157;.34158862;277.59058;YYK-025;NA;0;960;Pashto;2;RC-East;East;51774.379;21317.65;4961.8188;20885.662;35053.91;513.3147;2318.8818;1348.8652;Pashto;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paktika;Yahya Khel;2918;0;1;6511.180585;0;0;0;0;.632501;.044118192;.0092667313;.0019464149;1088.1174;4716.2373;35893.324;323886.97;1183999.6;22242894;.21004331;-.32451302;-.11446971
704056;704056;Bangal Guestroom, Keralbuddin;Paktika;7;2418;2400;4;4;1;1;0;1;0;2154;9;236;2399;599;599;0;599;0;2399;4;4;0;1;0;.9995833;.81110477;Other;Paktika;YAHYA KHEIL;Bangal Guestroom, Keralbuddin;42SVB6962349851;Moderate security;Road and air;42SVB6962349851;32.986626;68.674866;Original;32.986626;68.674866;1;.21004331;439;2937.8879;215;3390.8491;0;2157;.34158862;277.59058;YYK-025;NA;0;960;Pashto;2;RC-East;East;51774.379;21317.65;4961.8188;20885.662;35053.91;513.3147;2318.8818;1348.8652;Pashto;Road;No capital;1;.25;.25;0;.25;0;1;.24968737;.24968737;0;.24968737;0;1;0;0;Paktika;Yahya Khel;2918;0;1;6511.180585;0;0;0;0;.632501;.044118192;.0092667313;.0019464149;1088.1174;4716.2373;35893.324;323886.97;1183999.6;22242894;.21004331;-.11503448;.095008835
704048;704048;Abdurrahman guestroom, Yahyakhil;Paktika;7;2418;1800;3;3;1;1;0;1;0;1641;1;157;1799;600;600;0;600;0;1799;3;3;0;1;0;.99944443;.8369782;Other;Paktika;YAHYA KHEIL;Abdurrahman guestroom, Yahyakhil;42SVB6693544367;Moderate security;Road;42SVB6693544367;32.93708;68.646294;Original;32.93708;68.646294;1;2.5571868;417;8338.377;215;5865.9209;0;2136;.49423346;282.98923;YYK-058;District;1;208;Pashto;2;RC-East;East;53337.941;27319.021;168.71478;20486.801;39957.215;1475.4415;6983.2642;1991.2224;Pashto;Road;Distr/Prov capital;1;.33333334;.33333334;0;.33333334;0;1;.33351862;.33351862;0;.33351862;0;1;0;0;Paktika;Yahya Khel;2918;0;1;9673.7017;0;0;0;0;.632501;6.5392046;16.721968;42.761196;1084.8513;4712.3135;35731.832;323482.88;1176902.3;22205900;2.5571868;-3.1731422;-.61595535
703039;703039;Bazi wani Mosque, Yousef khil Center;Paktika;7;2419;3000;5;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;;Mosque;Paktika;YOSEF KHEIL;Bazi wani Mosque, Yousef khil Center;42SVB69415881;Secure;Road;42SVB69415881;33.067429;68.672295;Original;33.067429;68.672295;1;.092887804;432;6253.459;215;9185.3633;0;2210;2.5940011;353.12692;YKH-018;NA;0;0;Pashto;2;RC-East;East;46283.406;12861.729;203.77451;14041.178;32631.361;7705.7603;1354.4454;1683.4147;Pashto;Road;No capital;0;0;0;1;1;0;;;;;;;;0;0;Paktika;Yosuf Khel;2919;0;1;9362.200207;0;0;0;0;.457058;.0086281439;.00080144935;.00007444487;1093.4548;4715.8843;36157.738;323850.59;1195643.5;22239562;.092887804;.045609407;.1384972
703041;703041;Old school in Mirza khil Bazar, Moosh khil;Paktika;7;2419;3677;5;4;4;3;0;3;0;2596;1;77;2376;2083;1785;0;1785;0;2674;7;0;0;0;0;.72722328;.94304639;School;Paktika;YOSEF KHEIL;Old school in Mirza khil Bazar, Moosh khil;42SVB715606;Secure;Road;42SVB715606;33.083633;68.694626;Original;33.083633;68.694626;1;2.789737;439;8736.792;217;11106.102;0;2204;1.388921;202.06538;YKH-010;NA;0;2927;Pashto;2;RC-East;East;46658.234;10450.983;462.72061;11286.817;30299.211;10053.063;1398.0735;4136.8389;Pashto;Road;No capital;.5714286;.5714286;.42857143;0;.42857143;0;.88855648;.77898282;.66753924;0;.66753924;0;1;0;0;Paktika;Yosuf Khel;2919;0;1;9448.442134000001;0;0;0;0;.457058;7.7826324;21.711498;60.569366;1094.5269;4718.9517;36210.922;324166.63;1197988.9;22268504;2.789737;.32706475;3.1168017
703044;703044;Ramazan Guestroom, Maist;Paktika;7;2419;2700;5;5;5;5;0;5;0;3000;0;0;3000;3000;3000;0;3000;0;3000;5;5;0;1;0;1.1111112;1;Other;Paktika;YOSEF KHEIL;Ramazan Guestroom, Maist;42SVB588472;Moderate security;Road and air;42SVB588472;32.962357;68.559151;Original;32.962357;68.559151;1;.3818081;423;8746.998;215;8041.3555;0;2185;2.7024753;404.29742;YKH-021;NA;0;3633;Pashto;2;RC-East;East;45451.172;28232.744;201.8259;15807.574;46071.832;5073.5537;499.91058;1092.2811;Pashto;Road;No capital;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;Paktika;Yosuf Khel;2919;0;1;3710.753137;0;0;0;0;.457058;.14577743;.055659004;.021251058;1086.517;4700.3569;35814.16;322252.5;1180519.1;22093358;.3818081;.7865172;1.1683253
703046;703045;Malang Guestroom, Parak village;Paktika;7;2419;2400;1;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0;7;4;0;4;.5;1;.0029166667;.4285714;Other;Paktika;YOSEF KHEIL;Malang Guestroom, Parak village;42SVB7443157849;Unsecure;Not accessible;42SVB7443157849;33.058891;68.726105;Based on pcname-district match;33.058891;68.726105;1;2.834281;439;6542.8164;217;7094.834;0;2180;.33682758;55.744221;YKH-002;NA;0;0;Pashto;2;RC-East;East;50667.434;12741.833;4112.2705;11566.234;27904.262;9398.709;2378.2788;3901.1506;Pashto;Limited;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paktika;Yosuf Khel;2919;0;1;5484.668603;0;0;0;0;.457058;8.0331488;22.7682;64.531479;1092.8903;4723.2773;36129.742;324612.47;1194409.3;22309350;2.834281;.81210244;3.6463833
703043;703043;Mosque, Maist;Paktika;7;2419;4337;6;6;6;6;0;6;0;3570;4;18;3592;3592;3592;0;3592;0;3592;8;0;0;0;0;.82822227;.98780203;Mosque;Paktika;YOSEF KHEIL;Mosque, Maist;42SVB588472;Moderate security;Road and air;42SVB588472;32.962357;68.559151;Original;32.962357;68.559151;1;.3818081;423;8746.998;215;8041.3555;0;2185;2.7024753;404.29742;YKH-021;NA;0;3633;Pashto;2;RC-East;East;45451.172;28232.744;201.8259;15807.574;46071.832;5073.5537;499.91058;1092.2811;Pashto;Road;No capital;.75;.75;.75;0;.75;0;1;1;1;0;1;0;1;0;0;Paktika;Yosuf Khel;2919;0;1;3710.753137;0;0;0;0;.457058;.14577743;.055659004;.021251058;1086.517;4700.3569;35814.16;322252.5;1180519.1;22093358;.3818081;1.89185;2.273658
703042;703042;Modir Rasool Guesthouse, Mooshkhil;Paktika;7;2419;3370;6;5;6;5;0;5;0;3357;10;5;3000;3372;3000;0;3000;0;3372;6;6;0;1;0;1.0005934;.99113399;Other;Paktika;YOSEF KHEIL;Modir Rasool Guesthouse, Mooshkhil;42SVB715606;Secure;Road;42SVB715606;33.083633;68.694626;Original;33.083633;68.694626;1;2.789737;439;8736.792;217;11106.102;0;2204;1.388921;202.06538;YKH-010;NA;0;2927;Pashto;2;RC-East;East;46658.234;10450.983;462.72061;11286.817;30299.211;10053.063;1398.0735;4136.8389;Pashto;Road;No capital;.83333331;1;.83333331;0;.83333331;0;.88967973;1;.88967973;0;.88967973;0;1;0;0;Paktika;Yosuf Khel;2919;0;1;9448.442134000001;0;0;0;0;.457058;7.7826324;21.711498;60.569366;1094.5269;4718.9517;36210.922;324166.63;1197988.9;22268504;2.789737;-1.1410621;1.6486748
703045;703045;Malang Guestroom, Parak village;Paktika;7;2419;2400;1;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;45;4;0;4;.5;1;.018750001;1;Other;Paktika;YOSEF KHEIL;Malang Guestroom, Parak village;42SVB7443157849;Unsecure;Not accessible;42SVB7443157849;33.058891;68.726105;Original;33.058891;68.726105;1;2.834281;439;6542.8164;217;7094.834;0;2180;.33682758;55.744221;YKH-002;NA;0;0;Pashto;2;RC-East;East;50667.434;12741.833;4112.2705;11566.234;27904.262;9398.709;2378.2788;3901.1506;Pashto;Limited;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Paktika;Yosuf Khel;2919;0;1;5484.668603;0;0;0;0;.457058;8.0331488;22.7682;64.531479;1092.8903;4723.2773;36129.742;324612.47;1194409.3;22309350;2.834281;.64635718;3.480638
703040;703040;Bazi wani Mosque, Yousef khil Center;Paktika;7;2419;1820;4;4;4;4;0;4;0;2388;0;10;2398;2398;2398;0;2398;0;2398;4;4;0;1;0;1.3175824;.99168444;Mosque;Paktika;YOSEF KHEIL;Bazi wani Mosque, Yousef khil Center;42SVB69415881;Secure;Road;42SVB69415881;33.067429;68.672295;Original;33.067429;68.672295;1;.092887804;432;6253.459;215;9185.3633;0;2210;2.5940011;353.12692;YKH-018;NA;0;0;Pashto;2;RC-East;East;46283.406;12861.729;203.77451;14041.178;32631.361;7705.7603;1354.4454;1683.4147;Pashto;Road;No capital;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;Paktika;Yosuf Khel;2919;0;1;9362.200207;0;0;0;0;.457058;.0086281439;.00080144935;.00007444487;1093.4548;4715.8843;36157.738;323850.59;1195643.5;22239562;.092887804;-1.6451368;-1.5522491
1301007;1301007;Pashki village, pashki;Nooristan;13;1401;1420;5;4;1;1;0;1;0;412;2532;34;2385;596;596;0;596;0;2978;4;1;0;.25;0;2.097183;.74206424;Other;Nooristan;Provincial Center (Nooristan);Pashki village, pashki;42SXE7250011248;Moderate security;Road;42SXE7250011248;35.329601;70.897903;Original;35.329601;70.897903;0;15.867367;914;26940.893;454;28369.012;0;2610;2.6082811;736.06927;NUR-016;NA;0;1540;Nuristani;7;RC-East;East;51681.766;52292.48;624.55548;824.91589;53196.254;19521.346;19.696667;10971.879;Other;Road;No capital;1;.25;.25;0;.25;0;.80087304;.20013432;.20013432;0;.20013432;0;1;0;0;Nuristan;Parun;3001;1;1;7051.20422;1;1;1;1;0;251.77333;3994.9797;63389.809;1248.1808;5026.5127;44097.727;356369.22;1557955.1;25265830;-15.867367;.77735633;16.644724
1301008;1301008;Mom village, mom;Nooristan;13;1401;700;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;.5;0;0;;Other;Nooristan;Provincial Center (Nooristan);Mom village, mom;42SXE6611203046;Unsecure;Road;42SXE6611203046;35.256763;70.825989;Original;35.256763;70.825989;0;11.886796;914;16893.494;457;22046.807;0;2762;32.877945;806.68451;NUR-013;NA;0;313;Nuristani;7;RC-East;East;50102.152;50681.648;1685.8966;9739.1553;54358.023;27410.277;3695.4963;1628.7151;Other;Road;No capital;0;0;0;1;1;0;;;;;;;;0;0;Nuristan;Parun;3001;1;1;2573.0839;1;1;1;0;0;141.29591;1679.5558;19964.537;1243.0394;5016.3208;43825.547;355285.88;1545146.9;25163474;-11.886796;.42395869;12.310755
1301005;1301005;Kashtaki, Kashtaki;Nooristan;13;1401;700;3;1;0;0;0;0;0;811;975;0;599;0;0;0;0;0;1786;2;1;0;.5;0;2.5514286;.50421596;Other;Nooristan;Provincial Center (Nooristan);Kashtaki, Kashtaki;42SXE7537415318;Moderate security;Road;42SXE7537415318;35.36578;70.930382;Original;35.36578;70.930382;0;19.663584;924;29137.02;454;32104.354;0;2658;40.318439;697.76556;NUR-011;NA;0;447;Nuristani;7;RC-East;East;53333.629;51894.711;708.16913;5651.6538;53574.5;15004.354;34.785522;9396.0293;Other;Road;No capital;.5;0;0;0;0;0;.33538634;0;0;0;0;0;0;0;0;Nuristan;Parun;3001;1;1;2203.884842;1;1;1;0;0;386.65652;7603.0532;149503.27;1250.7384;5031.1191;44233.34;356859.19;1564346.5;25312158;-19.663584;-1.4291844;18.2344
1301006;1301006;Pronz school, Pronz;Nooristan;13;1401;900;3;3;3;3;0;3;0;22;1766;11;1799;1799;1799;0;1799;0;1799;2;1;0;.5;0;1.9988889;.96381599;School;Nooristan;Provincial Center (Nooristan);Pronz school, Pronz;42SXE7465521355;Moderate security;Road;42SXE7465521355;35.420307;70.923759;Original;35.420307;70.923759;0;25.69836;924;33850.492;454;38157.359;0;2979;28.243196;399.78641;NUR-018;Provincial;2;1081;Nuristani;7;RC-East;East;58842.246;52353.078;626.59296;10727.411;58293.309;9204.5576;279.5134;7944.2305;Other;Road;Distr/Prov capital;1.5;1.5;1.5;0;1.5;0;1;1;1;0;1;0;1;0;0;Nuristan;Parun;3001;1;0;1660.3474;1;0;1;0;0;660.4057;16971.344;436135.72;1254.5981;5030.1797;44438.254;356759.25;1574016.5;25302708;-25.69836;-.16574129;25.532619
1301003;1301003;Safli school, Kanti wasafli;Nooristan;13;1401;825;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;.5;0;0;;School;Nooristan;Provincial Center (Nooristan);Safli school, Kanti wasafli;42SXE6122909234;Unsecure;Road;42SXE6122909234;35.313332;70.773552;Original;35.313332;70.773552;0;18.465641;914;22149.832;457;25716.793;0;2954;38.369377;1686.4648;NUR-009;NA;0;734;Nuristani;7;RC-East;East;57866.172;58445.898;1551.5781;10614.792;61552.988;21747.572;4770.6177;1644.3345;Other;Road;No capital;0;0;0;1;1;0;;;;;;;;0;0;Nuristan;Parun;3001;1;1;1920.510485;1;1;1;0;0;340.97989;6296.4126;116267.29;1247.0314;5008.8955;44036.832;354497.34;1555087.3;25089036;-18.465641;.62992477;19.095566
1301001;1301001;Shatoy, Shatoy;Nooristan;13;1401;1400;4;4;2;2;0;2;0;333;2059;3;2395;1198;1198;0;1198;0;2395;3;1;0;.33333334;0;1.7107143;.7584303;Other;Nooristan;Provincial Center (Nooristan);Shatoy, Shatoy; 42S XE 6943 0896;Moderate security;Road;42SXE69430896;35.309505;70.86367;Original;35.309505;70.86367;0;14.583822;914;23584.098;454;26820.807;0;2575;4.6207066;166.61124;NUR-015;NA;0;114;Nuristani;7;RC-East;East;51894.375;52475.957;766.35889;3079.9512;54385.566;21783.201;211.4171;7155.0239;Other;Road;No capital;1.3333334;.66666669;.66666669;0;.66666669;0;1;.5002088;.5002088;0;.5002088;0;1;0;0;Nuristan;Parun;3001;1;1;9326.890595999999;1;1;1;1;0;212.68787;3101.802;45236.129;1246.7612;5021.6597;44022.52;355853.25;1554413.4;25217066;-14.583822;-.56416285;14.019659
1301002;1301002;Chatras, Chatras;Nooristan;13;1401;800;2;2;0;0;0;0;0;760;87;349;1196;0;0;0;0;0;1196;2;1;0;.5;0;1.495;.44942448;Other;Nooristan;Provincial Center (Nooristan);Chatras, Chatras;42SXE740211;Moderate security;Road;42SXE740211;35.418125;70.916496;Original;35.418125;70.916496;0;25.490667;924;34131.473;454;37971.09;0;2806;17.863832;319.56476;NUR-018;Provincial;2;1081;Nuristani;7;RC-East;East;58977.309;53016.238;1174.9031;10332.096;58587;9623.0215;255.15933;8638.0977;Other;Road;Distr/Prov capital;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Nuristan;Parun;3001;1;0;1423.8979;1;0;1;0;0;649.77411;16563.176;422206.41;1254.4436;5029.1494;44430.039;356649.66;1573628.8;25292344;-25.490667;-.69952631;24.791142
1307055;1307055;Paparestan village, paparestan;Nooristan;13;1402;3336;3;1;0;0;0;0;0;133;564;835;601;0;0;0;0;0;1532;6;3;0;.5;0;.45923263;.30511916;Other;Nooristan;KAMDESH;Paparestan village, paparestan;42SYE1233320541;Unsecure;Road and air;42SYE1233320541;35.405655;71.33828;Original;35.405655;71.33828;0;16.111719;932;20435.746;471;26148.297;0;1996;27.42584;194.72437;KDH-020;NA;0;5072;Nuristani;7;RC-East;East;48462.695;14677.221;1238.2266;154.1017;41373.297;33344.414;11064.327;1264.6353;Other;Road;No capital;.16666667;0;0;0;0;0;.39229766;0;0;0;0;0;0;1;1;Nuristan;Kamdesh;3002;0;0;16111.719499;0;0;0;0;0;259.58749;4182.4009;67385.664;1253.5604;5089.1504;44383.125;363051.22;1571413.6;25899450;-16.111719;.70959681;16.821316
1307063;1307063;Malek house, darin;Nooristan;13;1402;1378;3;2;0;0;0;0;0;518;21;1245;1199;0;0;0;0;0;1784;3;1;0;.33333334;0;1.2946299;.46664548;Other;Nooristan;KAMDESH;Malek house, darin;42SYE1255520986;Unsecure;Not accessible;42SYE1255520986;35.409615;71.340836;Original;35.409615;71.340836;0;16.356611;932;20610.295;471;26365.582;0;1996;27.42584;309.8067;KDH-020;NA;0;5072;Nuristani;7;RC-East;East;48933.477;14461.643;751.948;365.17416;41811.242;33390.094;10712.727;767.48755;Other;Limited;No capital;.66666669;0;0;0;0;0;.67208523;0;0;0;0;0;0;1;1;Nuristan;Kamdesh;3002;0;0;16356.611401;0;0;0;0;0;267.53873;4376.0269;71576.977;1253.8408;5089.5146;44398.02;363090.25;1572116.8;25903162;-16.356611;-.6797725;15.676839
1307062;1307062;bazigal village, bazigal;Nooristan;13;1402;2000;4;3;0;0;0;0;0;683;122;1583;1803;0;0;0;0;0;2388;4;2;0;.5;0;1.194;.29536045;Other;Nooristan;KAMDESH;bazigal village, bazigal;42SYE1217820560;Unsecure;Not accessible;42SYE1217820560;35.405857;71.336578;Original;35.405857;71.336578;0;16.222504;932;20564.119;471;26265.836;0;2129;23.238008;292.32306;KDH-020;NA;0;5072;Nuristani;7;RC-East;East;48464.387;14843.999;1256.3766;225.60272;41400.68;33183.18;10996.503;1293.2269;Other;Limited;No capital;.75;0;0;0;0;0;.75502515;0;0;0;0;0;0;1;1;Nuristan;Kamdesh;3002;0;0;16222.503222;0;0;0;0;0;263.16962;4269.27;69258.25;1253.5747;5088.9072;44383.887;363025.25;1571449.6;25896978;-16.222504;-.039993607;16.18251
1307057;1307057;Mondahgal, mondahgal;Nooristan;13;1402;2717;1;0;0;0;1;1;0;95;8;349;0;0;0;452;452;0;452;5;2;0;.40000001;0;.16635996;.61383039;Other;Nooristan;KAMDESH;Mondahgal, mondahgal;42SYE1026225409;Unsecure;Not accessible;42SYE1026225409;35.449951;71.31675;Original;35.449951;71.31675;0;21.309309;932;25440.543;471;31274.035;0;1618;19.650211;526.88953;KDH-025;NA;0;4073;Nuristani;7;RC-East;East;53193.746;17430.621;354.4306;5158.0991;46404.934;29887.43;5797.8691;224.16154;Other;Limited;No capital;0;0;0;.2;.2;0;0;0;0;1;1;0;1;1;1;Nuristan;Kamdesh;3002;0;0;21309.307986;0;0;0;0;0;454.08664;9676.2725;206194.69;1256.6991;5086.0786;44549.918;362722.59;1579292.5;25868198;-21.309309;.92980272;22.239111
1304038;1304038;Jamamish, jamamish;Nooristan;13;1403;1200;2;2;1;1;0;1;0;953;292;5;1250;600;600;0;600;0;1250;2;1;0;.5;0;1.0416666;.63583875;Other;Nooristan;WAIGAL;Jamamish, jamamish;42SXD8205596565;Unsecure;Road;42SXD8205596565;35.195587;70.999718;Original;35.195587;70.999718;0;5.2306242;817;14432.514;454;14168.221;0;2092;15.867388;339.60941;WYG-037;NA;0;2881;Nuristani;7;RC-East;East;34258.77;34853.43;766.79828;17789.031;37214.027;33835.242;93.041862;1169.8232;Other;Road;No capital;1;.5;.5;0;.5;0;1;.47999999;.47999999;0;.47999999;0;1;0;0;Nuristan;Waygal;3003;0;0;5230.623866;1;0;0;0;.01194;27.35943;143.10689;748.53839;1238.7294;5040.96;43597.809;357906.72;1534450.4;25411276;-5.2306242;-1.1084713;4.1221528
1304030;1304030;Ham Shoz village, ham shoz;Nooristan;13;1403;2900;5;5;5;5;0;5;0;2992;2;1;2995;2995;2995;0;2995;0;2995;5;2;0;.40000001;0;1.0327586;.99799818;Other;Nooristan;WAIGAL;Ham Shoz village, ham shoz;42SXD8205596565;Unsecure;Road;42SXD8205596565;35.195587;70.999718;Original;35.195587;70.999718;0;5.2306242;817;14432.514;454;14168.221;0;2092;15.867388;339.60941;WYG-037;NA;0;2881;Nuristani;7;RC-East;East;34258.77;34853.43;766.79828;17789.031;37214.027;33835.242;93.041862;1169.8232;Other;Road;No capital;1;1;1;0;1;0;1;1;1;0;1;0;1;0;0;Nuristan;Waygal;3003;0;0;5230.623866;1;0;0;0;.01194;27.35943;143.10689;748.53839;1238.7294;5040.96;43597.809;357906.72;1534450.4;25411276;-5.2306242;1.125586;6.3562102
